ID,Customer ID,Region,Store,Date,Week,Phone Type,Phone Model,Agreement,Tenure,Credit Category,Down payment,Per Month for phone,Plan For,Type,Plan Name,Line,Target Amount(Price),Price
1528,###,Midwest,Store 6,15-01-2017,3,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,2,80,35.42
1529,###,West,Store 8,05-01-2017,1,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,1,60,223.75
1530,###,Midwest,Store 10,03-03-2017,9,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,1,60,30.96
1531,###,North East,Store 9,01-02-2017,5,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,1,60,26.25
1532,###,West,Store 4,27-01-2017,4,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
1533,###,South,Store 3,06-02-2017,6,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,2,80,243.75
1534,###,South,Store 7,05-02-2017,6,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
1535,###,North East,Store 9,03-01-2017,1,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,1,50,170.8
1536,###,West,Store 4,03-01-2017,1,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
1537,###,South,Store 19,18-03-2017,11,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
1538,###,Midwest,Store 6,22-01-2017,4,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,4,120,7
1539,###,West,Store 20,28-02-2017,9,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,1,60,35.42
1540,###,West,Store 20,05-03-2017,10,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,2,80,170.84
1541,###,West,Store 16,18-03-2017,11,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
1542,###,Midwest,Store 10,16-02-2017,7,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,5,150,220.98
1543,###,West,Store 20,03-02-2017,5,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,5,120,11
1544,###,South,Store 3,04-02-2017,5,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,5,150,31.25
1545,###,Midwest,Store 6,22-01-2017,4,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,2,80,72.92
1546,###,North East,Store 9,10-02-2017,6,Android,LG G6,Installment,24,Good Credit,0,14.75,Phone,Promo,Unlimited Freedom,1,50,14.75
1547,###,Midwest,Store 18,07-03-2017,10,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,2,80,170.84
1548,###,Midwest,Store 6,06-02-2017,6,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
1549,###,Midwest,Store 10,19-03-2017,12,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
1550,###,South,Store 19,19-03-2017,12,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
1551,###,North East,Store 9,03-01-2017,1,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,1,60,27.09
1552,###,Midwest,Store 14,14-01-2017,2,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,2,80,271.54
1553,###,West,Store 12,06-02-2017,6,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,1,60,27.09
1554,###,North East,Store 17,17-02-2017,7,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
1555,###,South,Store 19,23-02-2017,8,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,2,80,22.09
1556,###,South,Store 19,23-02-2017,8,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,1,60,275
1557,###,West,Store 12,20-01-2017,3,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,2,80,25
1558,###,West,Store 16,07-01-2017,1,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,4,120,24
1559,###,South,Store 7,27-02-2017,9,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
1560,###,North East,Store 9,03-01-2017,1,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
1561,###,West,Store 4,12-01-2017,2,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Promo,Unlimited Freedom,1,50,246.88
1562,###,Midwest,Store 2,06-01-2017,1,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,4,120,35.42
1563,###,North East,Store 1,17-01-2017,3,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,3,90,34.96
1564,###,West,Store 4,26-03-2017,13,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
1565,###,West,Store 16,10-01-2017,2,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
1566,###,West,Store 8,12-01-2017,2,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,2,80,220.98
1567,###,Midwest,Store 18,07-01-2017,1,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Promo,Unlimited Freedom,1,50,32.09
1568,###,West,Store 8,01-02-2017,5,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
1569,###,Midwest,Store 14,19-03-2017,12,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Promo,Unlimited Freedom,1,50,31.25
1570,###,North East,Store 1,12-01-2017,2,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
1571,###,South,Store 7,13-02-2017,7,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,3,90,72.92
1572,###,Midwest,Store 10,27-02-2017,9,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,5,150,30.96
1573,###,Midwest,Store 2,20-02-2017,8,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
1574,###,Midwest,Store 6,10-02-2017,6,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,3,90,206.42
1575,###,Midwest,Store 14,19-02-2017,8,Android,HTC Bolt,Installment,24,Building Credit,50,22.92,Phone,Regular,Unlimited Freedom,3,90,72.92
1576,###,North East,Store 1,27-03-2017,13,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,5,120,243.75
1577,###,South,Store 7,06-02-2017,6,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Promo,Unlimited Freedom,5,120,27.09
1578,###,South,Store 11,03-01-2017,1,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,5,150,26.25
1579,###,Midwest,Store 10,22-02-2017,8,Apple,iPhone 6S Plus,Installment,24,Building Credit,100,22.09,Phone,Regular,Unlimited Freedom,3,90,122.09
1580,###,West,Store 8,08-03-2017,10,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
1581,###,North East,Store 17,04-02-2017,5,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,2,80,24
1582,###,South,Store 3,21-03-2017,12,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,4,120,27.09
1583,###,North East,Store 17,13-02-2017,7,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
1584,###,West,Store 12,22-02-2017,8,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,5,150,30.96
1585,###,West,Store 4,10-01-2017,2,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,3,90,271.54
1586,###,Midwest,Store 14,01-01-2017,1,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
1587,###,Midwest,Store 2,17-01-2017,3,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Promo,Unlimited Freedom,1,50,206.42
1588,###,Midwest,Store 14,21-02-2017,8,Apple,iPhone 7,Installment,24,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,3,90,27.09
1589,###,South,Store 11,11-02-2017,6,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Regular,Unlimited Freedom,1,60,26.25
1590,###,West,Store 20,11-01-2017,2,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,3,90,11
1591,###,North East,Store 9,10-03-2017,10,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
1592,###,North East,Store 17,01-02-2017,5,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Regular,Unlimited Freedom,3,90,35.42
1593,###,Midwest,Store 14,04-01-2017,1,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,3,90,220.98
1594,###,Midwest,Store 6,25-01-2017,4,Android,Samsung S8+,Installment,24,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,5,120,35.42
1595,###,West,Store 4,08-03-2017,10,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,1,60,170.84
1596,###,Midwest,Store 2,11-03-2017,10,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,1,60,220.98
1597,###,Midwest,Store 6,15-03-2017,11,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,4,120,22.09
1598,###,West,Store 8,10-01-2017,2,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,5,150,271.54
1599,###,Midwest,Store 2,06-01-2017,1,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Promo,Unlimited Freedom,5,120,223.75
1600,###,South,Store 15,21-01-2017,3,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,1,60,271.54
1601,###,Midwest,Store 14,15-01-2017,3,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,3,90,93.96
1602,###,West,Store 12,24-01-2017,4,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,4,120,206.42
1603,###,Midwest,Store 14,11-03-2017,10,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,3,90,275
1604,###,North East,Store 13,19-03-2017,12,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,5,150,93.96
1605,###,Midwest,Store 6,04-03-2017,9,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,1,50,220.98
1606,###,North East,Store 13,01-03-2017,9,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
1607,###,West,Store 16,21-02-2017,8,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,1,50,34.96
1608,###,North East,Store 1,09-01-2017,2,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Promo,Unlimited Freedom,1,50,22.09
1609,###,South,Store 11,01-02-2017,5,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,2,80,93.96
1610,###,West,Store 4,16-01-2017,3,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,1,60,7
1611,###,South,Store 11,04-01-2017,1,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,1,60,34.96
1612,###,South,Store 3,23-01-2017,4,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,1,50,34.96
1613,###,South,Store 3,26-03-2017,13,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
1614,###,Midwest,Store 14,21-01-2017,3,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,2,80,246.88
1615,###,North East,Store 5,14-02-2017,7,Apple,iPhone 6S,Installment,24,Building Credit,75,18.96,Phone,Regular,Unlimited Freedom,4,120,93.96
1616,###,South,Store 19,09-02-2017,6,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,5,150,275
1617,###,South,Store 3,15-03-2017,11,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Regular,Unlimited Freedom,1,60,24
1618,###,South,Store 11,01-01-2017,1,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,4,120,7
1619,###,West,Store 12,24-02-2017,8,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,3,90,31.25
1620,###,South,Store 15,02-02-2017,5,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,5,120,170.84
1621,###,West,Store 8,13-03-2017,11,Android,Samsung S8+,Lease,18,Building Credit,250,21.54,Phone,Regular,Unlimited Freedom,2,80,271.54
1622,###,South,Store 11,28-01-2017,4,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,5,120,11
1623,###,North East,Store 17,28-01-2017,4,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
1624,###,South,Store 15,16-02-2017,7,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Promo,Unlimited Freedom,5,120,34.96
1625,###,West,Store 8,21-01-2017,3,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,1,60,30.96
1626,###,Midwest,Store 18,20-02-2017,8,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Promo,Unlimited Freedom,1,50,275
1627,###,South,Store 3,11-02-2017,6,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,1,50,168.76
1628,###,Midwest,Store 2,03-03-2017,9,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,5,150,31.25
1629,###,South,Store 7,27-02-2017,9,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
1630,###,South,Store 3,19-01-2017,3,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,1,50,220.98
1631,###,Midwest,Store 10,06-03-2017,10,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Promo,Unlimited Freedom,5,120,246.88
1632,###,North East,Store 5,24-03-2017,12,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,5,150,32.09
1633,###,Midwest,Store 14,10-02-2017,6,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,4,120,170.84
1634,###,Midwest,Store 18,18-01-2017,3,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,2,80,243.75
1635,###,North East,Store 9,22-02-2017,8,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,1,60,22.09
1636,###,Midwest,Store 14,18-03-2017,11,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Promo,Unlimited Freedom,5,120,170.84
1637,###,Midwest,Store 14,20-03-2017,12,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,1,50,243.75
1638,###,South,Store 11,19-03-2017,12,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,1,60,275
1639,###,West,Store 16,18-02-2017,7,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Regular,Unlimited Freedom,4,120,22.09
1640,###,North East,Store 1,05-03-2017,10,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,4,120,11
1641,###,Midwest,Store 2,23-02-2017,8,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,5,150,206.42
1642,###,South,Store 19,22-02-2017,8,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,2,80,34.96
1643,###,West,Store 12,28-02-2017,9,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,1,60,168.76
1644,###,South,Store 3,07-02-2017,6,Android,LG G6,Installment,24,Building Credit,200,6.42,Phone,Regular,Unlimited Freedom,3,90,206.42
1645,###,North East,Store 9,12-03-2017,11,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,5,150,275
1646,###,West,Store 20,25-02-2017,8,Apple,iPhone 6S Plus,Installment,24,Good Credit,0,26.25,Phone,Promo,Unlimited Freedom,5,120,26.25
1647,###,West,Store 12,10-02-2017,6,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
1648,###,South,Store 11,20-02-2017,8,Android,LG Stylo 3,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,5,150,34.96
1649,###,South,Store 15,18-01-2017,3,Android,Samsung S8,Installment,24,Building Credit,225,21.88,Phone,Regular,Unlimited Freedom,5,150,246.88
1650,###,South,Store 19,08-01-2017,2,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,5,150,27.09
1651,###,North East,Store 9,21-03-2017,12,Android,Samsung J3 Emerge,Installment,24,Good Credit,0,7,Phone,Regular,Unlimited Freedom,1,60,7
1652,###,Midwest,Store 6,15-03-2017,11,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
1653,###,West,Store 16,26-02-2017,9,Android,Samsung J7 Perx,Installment,24,Building Credit,25,9.96,Phone,Regular,Unlimited Freedom,4,120,34.96
1654,###,West,Store 20,04-01-2017,1,Apple,iPhone 7 Plus,Lease,18,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,2,80,32.09
1655,###,South,Store 15,18-02-2017,7,Android,Samsung J3 Emerge,Installment,24,Building Credit,25,5.96,Phone,Regular,Unlimited Freedom,5,150,30.96
1656,###,South,Store 15,01-03-2017,9,Android,HTC 10,Installment,24,Building Credit,150,20.8,Phone,Promo,Unlimited Freedom,1,50,170.8
1657,###,Midwest,Store 10,12-01-2017,2,Android,LG Stylo 3,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,2,80,11
1658,###,Midwest,Store 10,25-03-2017,12,Android,Samsung S8,Lease,18,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
1659,###,West,Store 16,27-02-2017,9,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Regular,Unlimited Freedom,1,60,220.98
1660,###,North East,Store 9,08-03-2017,10,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Promo,Unlimited Freedom,5,120,22.09
1661,###,West,Store 12,25-02-2017,8,Android,Samsung S8+,Lease,18,Good Credit,0,35.42,Phone,Promo,Unlimited Freedom,5,120,35.42
1662,###,Midwest,Store 10,14-02-2017,7,Apple,iPhone 6S,Installment,24,Good Credit,0,22.09,Phone,Promo,Unlimited Freedom,5,120,22.09
1663,###,Midwest,Store 14,04-02-2017,5,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Regular,Unlimited Freedom,2,80,243.75
1664,###,Midwest,Store 10,03-01-2017,1,Android,HTC 10,Installment,24,Good Credit,0,24,Phone,Promo,Unlimited Freedom,5,120,24
1665,###,North East,Store 5,04-02-2017,5,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,5,150,275
1666,###,South,Store 15,01-02-2017,5,Apple,iPhone 7 Plus,Installment,24,Good Credit,0,32.09,Phone,Regular,Unlimited Freedom,4,120,32.09
1667,###,South,Store 19,15-02-2017,7,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Regular,Unlimited Freedom,5,150,168.76
1668,###,West,Store 8,05-01-2017,1,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,5,120,168.76
1669,###,North East,Store 9,15-03-2017,11,Android,Samsung S8,Installment,24,Good Credit,0,31.25,Phone,Regular,Unlimited Freedom,4,120,31.25
1670,###,North East,Store 17,20-03-2017,12,Apple,iPhone 7,Lease,18,Building Credit,150,18.76,Phone,Promo,Unlimited Freedom,1,50,168.76
1671,###,North East,Store 17,10-01-2017,2,Android,Samsung S8,Lease,18,Building Credit,225,18.75,Phone,Promo,Unlimited Freedom,1,50,243.75
1672,###,North East,Store 1,17-01-2017,3,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Promo,Unlimited Freedom,1,50,11
1673,###,West,Store 16,06-03-2017,10,Apple,iPhone 7,Lease,18,Good Credit,0,27.09,Phone,Regular,Unlimited Freedom,3,90,27.09
1674,###,West,Store 16,19-03-2017,12,Apple,iPhone 7 Plus,Installment,24,Building Credit,200,23.75,Phone,Regular,Unlimited Freedom,4,120,223.75
1675,###,West,Store 8,01-03-2017,9,Android,Samsung J7 Perx,Installment,24,Good Credit,0,11,Phone,Regular,Unlimited Freedom,4,120,11
1676,###,Midwest,Store 14,14-03-2017,11,Android,Samsung S8+,Installment,24,Building Credit,250,25,Phone,Regular,Unlimited Freedom,4,120,275
1677,###,Midwest,Store 18,25-03-2017,12,Apple,iPhone 7 Plus,Lease,18,Building Credit,200,20.98,Phone,Promo,Unlimited Freedom,1,50,220.98
1678,###,South,Store 7,25-01-2017,4,Apple,iPhone 7,Installment,24,Building Credit,150,20.84,Phone,Regular,Unlimited Freedom,3,90,170.84
1679,###,West,Store 12,23-03-2017,12,Android,HTC Bolt,Installment,24,Good Credit,0,25,Phone,Regular,Unlimited Freedom,5,150,25
